Contrast,Correlation,Energy,Homogeneity,R_mean,G_mean,B_mean,H_mean,S_mean,V_mean,Area,Perimeter,Mean,StdDev,Label
293.2241316254041,0.794354839650672,0.3056271096551635,0.581192039062947,64.71134948730469,64.71134948730469,64.71134948730469,0.0,0.0,64.71134948730469,45616,2610.6387330293655,23.423248291015625,26.651474358720332,acne
1619.8330913899931,0.8021145782255327,0.48197406545946636,0.5575133267970849,144.04705810546875,144.04705810546875,144.04705810546875,0.0,0.0,144.04705810546875,31534,4865.451121807098,60.56024169921875,63.963725558662745,acne
364.5836919688526,0.8959840489712181,0.744398159952384,0.7878531327358941,138.48304748535156,138.48304748535156,138.48304748535156,0.0,0.0,138.48304748535156,16090,1822.3300753831863,22.522216796875,41.91487025454036,acne
652.276269105142,0.8661095757389713,0.6654315207002045,0.7375919094067307,131.36781311035156,131.36781311035156,131.36781311035156,0.0,0.0,131.36781311035156,20711,3396.9789111614227,31.959121704101562,49.41842703783312,acne
640.2667584418646,0.8186063750152512,0.7115603967839256,0.7559659513594871,130.178955078125,130.178955078125,130.178955078125,0.0,0.0,130.178955078125,17594,3610.785040616989,24.179718017578125,42.0622640719212,acne
1012.2196373379661,0.8264860089009467,0.6775370724883614,0.7237604564099399,155.74998474121094,155.74998474121094,155.74998474121094,0.0,0.0,155.74998474121094,19671,3789.495716571808,34.04364013671875,54.035817056669245,acne
126.15725400683718,0.9069833473068556,0.7451151598065897,0.8399622188365895,133.24151611328125,133.24151611328125,133.24151611328125,0.0,0.0,133.24151611328125,16523,1443.7543946504593,11.13177490234375,26.016645529422657,acne
306.1596467926522,0.8542430206371342,0.7920525813539473,0.8413962223273622,123.1312255859375,123.1312255859375,123.1312255859375,0.0,0.0,123.1312255859375,12899,2248.687500357628,15.07537841796875,32.489663609122644,acne
456.8912486136083,0.8649106974484814,0.440942958551871,0.5735736551549543,94.16215515136719,94.16215515136719,94.16215515136719,0.0,0.0,94.16215515136719,35721,1057.355338215828,37.076385498046875,41.05359061595854,acne
116.94854473500553,0.831372010979968,0.6032634730954809,0.7648674850539998,81.12313842773438,81.12313842773438,81.12313842773438,0.0,0.0,81.12313842773438,25696,2135.4011425971985,10.880844116210938,18.600714504383983,acne
220.97181759754585,0.8278314995097935,0.6849176005885245,0.762526443037627,68.75306701660156,68.75306701660156,68.75306701660156,0.0,0.0,68.75306701660156,19647,3303.70683324337,14.018051147460938,25.28434838787109,acne
